action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7757513,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL1909046,,,,CHEMBL1237,LISINOPRIL ANHYDROUS,CHEMBL1237,,0,,1539893,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7757812,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,,,,CHEMBL1909046,,,,CHEMBL1909068,,CHEMBL1909068,,0,,1539910,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7757929,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,,,CHEMBL1909046,,,,CHEMBL45,MELATONIN,CHEMBL45,,0,,1539918,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7758016,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,,,CHEMBL1909046,,,,CHEMBL19215,METERGOLINE,CHEMBL19215,,0,,1539926,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7758137,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,COS(C)(=O)=O,,,CHEMBL1909046,,,,CHEMBL313493,METHANESULFONIC ACID METHYL ESTER,CHEMBL313493,,0,,1539934,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7758234,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,,,CHEMBL1909046,,,,CHEMBL878,METOLAZONE,CHEMBL878,,0,,1539942,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7758937,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,,CHEMBL1909046,,,,CHEMBL1513,IRBESARTAN,CHEMBL1513,,0,,1539853,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7759055,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,,,,CHEMBL1909046,,,,CHEMBL6067487,IVERMECTIN,CHEMBL6067487,,0,,1539861,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7759745,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,,,CHEMBL1909046,,,,CHEMBL19299,LOXOPROFEN,CHEMBL19299,,0,,1539902,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7760547,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,,,CHEMBL1909046,,,,CHEMBL1276308,MIFEPRISTONE,CHEMBL1276308,,0,,1539951,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7760667,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,Oc1ccc(OCc2ccccc2)cc1,,,CHEMBL1909046,,,,CHEMBL1388,MONOBENZONE,CHEMBL1388,,0,,1539959,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7760782,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CN(C)C=O,,,CHEMBL1909046,,,,CHEMBL268291,DIMETHYLFORMAMIDE,CHEMBL268291,,0,,1539967,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7761411,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,,,CHEMBL1909046,,,,CHEMBL2252949,(-)-CAMPHOR,CHEMBL2252949,,0,,1539870,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7761526,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,,,,CHEMBL1909046,,,,CHEMBL1909062,LEAD (II) ACETATE,CHEMBL1909062,,0,,1539878,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7761656,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,C[N+](C)(C)C[C@H](O)CC(=O)[O-],,,CHEMBL1909046,,,,CHEMBL1149,LEVOCARNITINE,CHEMBL1149,,0,,1539886,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7761766,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,,,CHEMBL1909046,,,,CHEMBL157138,LISURIDE,CHEMBL157138,,0,,1539894,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7762095,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,,,,CHEMBL1909046,,,,CHEMBL1909069,,CHEMBL1909069,,0,,1539911,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7762215,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,,,CHEMBL1909046,,,,CHEMBL599,MELOXICAM,CHEMBL599,,0,,1539919,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7762292,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CN(C)C(=N)NC(=N)N,,,CHEMBL1909046,,,,CHEMBL1431,METFORMIN,CHEMBL1431,,0,,1539927,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7762413,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,COC(=O)c1ccccc1O,,,CHEMBL1909046,,,,CHEMBL108545,METHYL SALICYLATE,CHEMBL108545,,0,,1539935,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7762508,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,COCCc1ccc(OCC(O)CNC(C)C)cc1,,,CHEMBL1909046,,,,CHEMBL13,METOPROLOL,CHEMBL13,,0,,1539943,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7763085,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,,,CHEMBL1909046,,,,CHEMBL406,INDAPAMIDE,CHEMBL406,,0,,1539846,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,,7763207,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,,,CHEMBL1909046,,,"{'bei': '8.89', 'le': '0.17', 'lle': '1.13', 'sei': '4.57'}",CHEMBL481,IRINOTECAN,CHEMBL481,5.22,0,http://www.openphacts.org/units/Nanomolar,1539854,=,15,1,=,,IC50,nM,,6060.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,uM,UO_0000065,,6.06
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7763328,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,,,CHEMBL1909046,,,,CHEMBL1384,KANAMYCIN,CHEMBL1384,,0,,1539862,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7763989,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,,,CHEMBL1909046,,,,CHEMBL98350,LY-294002,CHEMBL98350,,0,,1539903,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7764808,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,,,CHEMBL1909046,,,,CHEMBL189,MILRINONE,CHEMBL189,,0,,1539952,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7764913,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,,,CHEMBL1909046,,,,CHEMBL787,MONTELUKAST,CHEMBL787,,0,,1539960,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7765041,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,,,CHEMBL1909046,,,,CHEMBL1333512,"N,N'-DIPHENYL-P-PHENYLENEDIAMINE",CHEMBL1333512,,0,,1539968,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7765675,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,N[C@@H](Cn1ccc(=O)c(O)c1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL245416,L-MIMOSINE,CHEMBL245416,,0,,1539871,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7765789,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,,,,CHEMBL1909046,,,,CHEMBL1909063,LEAD(IV) ACETATE,CHEMBL1909063,,0,,1539879,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7765920,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL1009,LEVODOPA,CHEMBL1009,,0,,1539887,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7766025,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,,,CHEMBL1909046,,,,CHEMBL561,LOMEFLOXACIN,CHEMBL561,,0,,1539895,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7766352,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,,,CHEMBL1909046,,,,CHEMBL685,MEBENDAZOLE,CHEMBL685,,0,,1539912,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7766475,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL852,MELPHALAN,CHEMBL852,,0,,1539920,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7766541,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CN(C)CCN(Cc1cccs1)c1ccccn1,,,CHEMBL1909046,,,,CHEMBL1411979,METHAPYRILENE,CHEMBL1411979,,0,,1539928,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7766680,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL459,METHYLDOPA,CHEMBL459,,0,,1539936,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7766780,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,Cc1ncc([N+](=O)[O-])n1CCO,,,CHEMBL1909046,,,,CHEMBL137,METRONIDAZOLE,CHEMBL137,,0,,1539944,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7767351,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,,,CHEMBL1909046,,,,CHEMBL5483011,INDINAVIR,CHEMBL115,,0,,1539847,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7767475,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1.O=C(O)/C=C\C(=O)O,,,CHEMBL1909046,,,,CHEMBL1712923,IRSOGLADINE MALEATE,CHEMBL136497,,0,,1539855,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7767594,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CNC1(c2ccccc2Cl)CCCCC1=O,,,CHEMBL1909046,,,,CHEMBL742,KETAMINE,CHEMBL742,,0,,1539863,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7768260,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)O)O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4O[C@@H]4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C,,,CHEMBL1909046,,,,CHEMBL1909065,MADURAMICIN ACID,CHEMBL1909065,,0,,1539904,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7769095,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],,,CHEMBL1909046,,,,CHEMBL802,MINOXIDIL,CHEMBL802,,0,,1539953,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7769187,[],CHEMBL1909196,"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)",B,,,BAO_0000190,BAO_0000221,tissue-based format,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,,,CHEMBL1909046,,,,CHEMBL60889,MOSAPRIDE,CHEMBL60889,,0,,1539961,,15,0,,Not Active,IC50,,,,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,Not Active,,IC50,,,,
